transaction_id,transaction_date,customer_id,counterparty_id,amount,channel,counterparty_name,country
PAY316592,2026-04-10,CUST11208,CP21695,1983.03,Trade Payment,Omar Al Rashid,Belarus
PAY316593,2026-07-05,CUST10512,CP20636,3686.31,P2P,Ali Al Rashid,United Arab Emirates
PAY316594,2026-06-18,CUST11262,CP20061,35380.29,Trade Payment,Nikolai Volkov,Nigeria
PAY316595,2026-09-05,CUST10011,CP26358,40049.98,ACH,Anna Al Rashid,Iran
PAY316596,2026-06-26,CUST10161,CP24776,2310.23,Trade Payment,Anna Lee,Canada
PAY316597,2026-01-16,CUST10833,CP24739,10543.54,ACH,Anna Sokolov,India
PAY316598,2026-01-24,CUST11641,CP27651,3643.94,Card,Jin Smith,Russia
PAY316599,2026-08-20,CUST10947,CP22699,17879.94,Trade Payment,Peter Ivanov,India
PAY316600,2026-08-21,CUST10913,CP27601,16311.49,Wire,Viktor Mansour,India
PAY316601,2026-05-06,CUST10338,CP23998,1414.79,ACH,Anna Wilson,Iran
PAY316602,2026-09-18,CUST11009,CP27234,4907.18,Trade Payment,Anna Brown,Syria
PAY316603,2026-04-16,CUST11921,CP25015,3594.48,ACH,Farid Wilson,Belarus
PAY316604,2026-04-19,CUST11662,CP26931,24550.09,Card,Wei Nouri,Russia
PAY316605,2026-07-27,CUST10575,CP23522,7036.7,Wire,Mohammed Volkov,Belarus
PAY316606,2026-07-18,CUST10369,CP26635,19839.34,P2P,Mark Petrov,India
PAY316607,2026-04-30,CUST10060,CP23360,2745.18,Card,Wei Lee,Turkey
PAY316608,2026-06-26,CUST11401,CP23060,21268.82,P2P,Ali Khalil,Syria
PAY316609,2026-08-24,CUST11035,CP22523,747.59,Wire,Yousef Nouri,United Kingdom
PAY316610,2026-09-06,CUST10322,CP25523,27841.87,ACH,Ivan Karimi,Belarus
PAY316611,2026-01-20,CUST11054,CP26900,5790.54,ACH,Mark Smith,Russia
PAY316612,2026-09-23,CUST10232,CP23665,6406.02,ACH,John Ivanov,Turkey
PAY316613,2026-09-18,CUST10054,CP27999,4950.87,Card,Ivan Sokolov,Iran
PAY316614,2026-07-23,CUST10860,CP22316,12379.16,Card,John Hosseini,India
PAY316615,2026-07-21,CUST11416,CP21635,14826.18,Card,Samir Lee,United Kingdom
PAY316616,2026-02-02,CUST10140,CP23535,26704.56,P2P,Sara Nouri,Belarus
PAY316617,2026-09-18,CUST10419,CP22049,11484.13,Wire,Sergei Lee,Syria
PAY316618,2026-02-01,CUST10580,CP23314,7373.28,P2P,Ivan Wilson,United States
PAY316619,2026-07-03,CUST11386,CP21162,3437.62,ACH,Peter Haddad,Nigeria
PAY316620,2026-08-30,CUST11755,CP24238,7674.83,Trade Payment,Farid Volkov,Belarus
PAY316621,2026-07-31,CUST10850,CP24574,3917.16,P2P,Hassan Petrov,United States
PAY316622,2026-03-16,CUST11602,CP21013,5764.35,Trade Payment,Anna Mansour,Canada
PAY316623,2026-01-24,CUST11849,CP20095,1744.95,Trade Payment,Reza Al Rashid,India
PAY316624,2026-07-01,CUST11778,CP20809,14011.27,ACH,Hassan Lee,United Kingdom
PAY316625,2026-03-15,CUST10198,CP20224,30162.68,P2P,Peter Ivanov,Mexico
PAY316626,2026-03-17,CUST10817,CP21128,7720.11,ACH,Ali Hosseini,Syria
PAY316627,2026-07-20,CUST11410,CP20420,11623.32,Wire,Nikolai Khalil,Russia
PAY316628,2026-05-20,CUST10631,CP20204,22926.23,Wire,Mark Volkov,United Kingdom
PAY316629,2026-07-16,CUST10117,CP25897,4273.64,Wire,Ahmed Wilson,United Kingdom
PAY316630,2026-02-05,CUST10493,CP27111,9568.22,P2P,Sergei Brown,Mexico
PAY316631,2026-06-01,CUST11460,CP21376,3233.81,P2P,Karim Zhang,Syria
PAY316632,2026-01-24,CUST11678,CP20589,54382.55,Wire,Viktor Hosseini,United States
PAY316633,2026-07-18,CUST11176,CP20972,7980.27,Wire,John Karimi,Nigeria
PAY316634,2026-06-17,CUST10050,CP26595,4350.02,Card,Reza Wilson,United Arab Emirates
PAY316635,2026-05-30,CUST10421,CP25285,7381.19,Wire,Samir Haddad,United States
PAY316636,2026-07-27,CUST10468,CP27671,15426.88,Wire,Nikolai Haddad,India
PAY316637,2026-07-03,CUST10085,CP22004,794.65,ACH,Farid Khalil,Syria
PAY316638,2026-09-28,CUST11760,CP21369,2846.06,Wire,Reza Rahimi,Iran
PAY316639,2026-09-28,CUST11649,CP23041,6752.61,Wire,Sara Petrov,India
PAY316640,2026-08-09,CUST10848,CP21064,15395.18,Wire,Jin Zhang,Mexico
PAY316641,2026-09-05,CUST10685,CP22817,1420.04,Card,Sergei Wilson,Syria
PAY316642,2026-05-23,CUST10700,CP26383,814.68,Wire,Yousef Hosseini,Turkey
PAY316643,2026-04-28,CUST11746,CP24550,2537.38,Card,Mohammed Mansour,Iran
PAY316644,2026-08-17,CUST11968,CP26722,20733.91,Trade Payment,Peter Karimi,Syria
PAY316645,2026-05-19,CUST10596,CP26338,21664.64,ACH,Sara Nouri,Russia
PAY316646,2026-09-02,CUST10432,CP27314,1769.12,Wire,Farid Wilson,Iran
PAY316647,2026-08-07,CUST11931,CP24211,1318.13,Wire,Viktor Sokolov,United Kingdom
PAY316648,2026-07-18,CUST11625,CP24964,7383.41,P2P,Samir Brown,Iran
PAY316649,2026-03-30,CUST11460,CP27058,2928.64,Card,Yousef Volkov,Mexico
PAY316650,2026-02-22,CUST11828,CP24705,2821.23,ACH,Peter Petrov,Turkey
PAY316651,2026-04-25,CUST10074,CP22070,4511.51,ACH,Sergei Lee,Iran
PAY316652,2026-03-14,CUST10958,CP26085,6010.75,ACH,Mohammed Zhang,United Arab Emirates
PAY316653,2026-06-23,CUST11427,CP27905,4024.1,Trade Payment,Jin Karimi,Russia
PAY316654,2026-04-11,CUST11236,CP25637,37323.6,ACH,Reza Khalil,India
PAY316655,2026-04-02,CUST11563,CP22715,6804.05,ACH,Yousef Sokolov,United States
PAY316656,2026-01-15,CUST11743,CP21513,7150.8,Wire,Mark Zhang,United Kingdom
PAY316657,2026-08-21,CUST11195,CP26562,1227.0,ACH,Ahmed Khalil,United Kingdom
PAY316658,2026-09-23,CUST11981,CP20571,10872.9,Wire,John Brown,Mexico
PAY316659,2026-04-05,CUST11731,CP23886,8584.7,Trade Payment,Sergei Zhang,Russia
PAY316660,2026-03-31,CUST10595,CP24427,9668.83,ACH,Sergei Khalil,Mexico
PAY316661,2026-07-11,CUST11739,CP22021,40661.13,Trade Payment,Sergei Mansour,Mexico
PAY316662,2026-09-01,CUST11710,CP27361,1064.19,P2P,Sergei Volkov,Turkey
PAY316663,2026-05-11,CUST10410,CP27298,7858.63,Wire,Nikolai Nouri,India
PAY316664,2026-07-14,CUST11389,CP21017,33024.29,ACH,Mark Khalil,Canada
PAY316665,2026-05-20,CUST11355,CP21329,9706.59,Trade Payment,Peter Nouri,United Kingdom
PAY316666,2026-04-11,CUST10515,CP21417,38158.38,ACH,Karim Zhang,United States
PAY316667,2026-06-13,CUST11030,CP20948,6701.69,P2P,Mohammed Zhang,Iran
PAY316668,2026-05-12,CUST11841,CP23800,1061.99,Wire,Ali Mansour,Russia
PAY316669,2026-06-05,CUST11689,CP26647,858.16,Card,Omar Volkov,Turkey
PAY316670,2026-03-09,CUST11590,CP21816,5296.05,Card,Reza Zhang,India
PAY316671,2026-05-08,CUST11242,CP27067,2849.1,ACH,Omar Petrov,India
PAY316672,2026-09-01,CUST10871,CP22637,6689.61,P2P,Jin Nouri,United States
PAY316673,2026-08-28,CUST10745,CP21976,4373.51,Card,Mohammed Wilson,Nigeria
PAY316674,2026-08-18,CUST10527,CP22329,3269.99,Wire,Karim Ivanov,Canada
PAY316675,2026-01-13,CUST11275,CP24036,3183.59,Wire,Samir Al Rashid,Belarus
PAY316676,2026-04-01,CUST10870,CP25947,7614.05,ACH,Omar Hosseini,Canada
PAY316677,2026-09-12,CUST11020,CP22837,10040.11,Wire,Viktor Nouri,Nigeria
PAY316678,2026-07-09,CUST10553,CP26159,1701.73,Card,Anna Karimi,Belarus
PAY316679,2026-05-20,CUST10515,CP21330,2907.26,Wire,Nikolai Wang,North Korea
PAY316680,2026-06-28,CUST10160,CP20836,2447.15,Trade Payment,Mohammed Ivanov,United Arab Emirates
PAY316681,2026-06-03,CUST11762,CP23386,4014.29,Trade Payment,Mark Sokolov,United Arab Emirates
PAY316682,2026-02-20,CUST10097,CP27808,63076.51,Trade Payment,Viktor Zhang,Syria
PAY316683,2026-08-15,CUST10538,CP21828,12112.29,ACH,Anna Khalil,Turkey
PAY316684,2026-01-02,CUST11277,CP24602,5856.91,P2P,John Zhang,Nigeria
PAY316685,2026-01-25,CUST10937,CP27696,10134.52,ACH,Reza Lee,United Arab Emirates
PAY316686,2026-01-21,CUST10294,CP27420,2406.38,Card,Sergei Wang,Nigeria
PAY316687,2026-07-21,CUST10354,CP25593,6975.87,Trade Payment,Jin Haddad,United Arab Emirates
PAY316688,2026-09-05,CUST11544,CP24769,20019.56,P2P,Peter Zhang,Belarus
PAY316689,2026-07-27,CUST10613,CP23609,50720.79,ACH,Anna Wilson,Nigeria
PAY316690,2026-08-29,CUST10494,CP23825,1925.48,Wire,Samir Karimi,United States
PAY316691,2026-03-31,CUST10726,CP23735,1939.0,Card,Hassan Karimi,Syria
PAY316692,2026-06-04,CUST11837,CP24400,31213.12,Trade Payment,Jin Ivanov,Mexico
PAY316693,2026-08-05,CUST10913,CP24287,7925.06,P2P,Karim Mansour,Iran
PAY316694,2026-07-09,CUST11517,CP24403,9609.36,P2P,Samir Khalil,Canada
PAY316695,2026-04-02,CUST11902,CP23063,7806.67,Trade Payment,Ahmed Brown,Russia
PAY316696,2026-05-14,CUST10768,CP20056,3999.18,P2P,John Mansour,Mexico
PAY316697,2026-05-22,CUST10548,CP24232,18438.36,Card,Samir Sokolov,Syria
PAY316698,2026-04-19,CUST10643,CP20664,5528.63,ACH,Mark Haddad,Nigeria
PAY316699,2026-07-30,CUST10184,CP23697,11673.05,ACH,Peter Ivanov,Turkey
PAY316700,2026-09-20,CUST11368,CP20507,5488.55,Card,Wei Khalil,Mexico
PAY316701,2026-03-04,CUST11660,CP27594,4192.29,Wire,Wei Ivanov,India
PAY316702,2026-07-09,CUST10557,CP20869,3890.94,Wire,Jin Zhang,India
PAY316703,2026-08-12,CUST11095,CP24234,2250.56,Card,Reza Nouri,Russia
PAY316704,2026-07-19,CUST10824,CP27431,5596.86,Trade Payment,Jin Smith,Iran
PAY316705,2026-06-07,CUST11363,CP25902,1132.23,ACH,Wei Rahimi,United Kingdom
PAY316706,2026-01-22,CUST11409,CP25400,1153.84,Card,Yousef Haddad,Nigeria
PAY316707,2026-03-27,CUST10452,CP27228,27901.79,Wire,Ivan Karimi,Syria
PAY316708,2026-01-20,CUST10777,CP21569,9288.49,Trade Payment,Hassan Volkov,Mexico
PAY316709,2026-09-07,CUST11616,CP27832,17100.76,Trade Payment,Mark Sokolov,India
PAY316710,2026-04-01,CUST11761,CP23958,5545.35,Wire,Samir Wilson,Mexico
PAY316711,2026-05-30,CUST10263,CP20553,103716.79,Wire,Nikolai Karimi,India
PAY316712,2026-01-25,CUST11759,CP27142,1337.16,ACH,Omar Nouri,Mexico
PAY316713,2026-07-21,CUST10814,CP20435,52070.58,ACH,Mohammed Wang,United Kingdom
PAY316714,2026-04-22,CUST10455,CP26299,7536.87,Card,Samir Wilson,Syria
PAY316715,2026-09-03,CUST11514,CP23937,1602.74,P2P,Sara Rahimi,United Arab Emirates
PAY316716,2026-01-07,CUST10120,CP24499,7334.15,P2P,Reza Brown,Iran
PAY316717,2026-02-27,CUST11019,CP27986,13167.14,P2P,Anna Nouri,United Kingdom
PAY316718,2026-04-18,CUST11935,CP23818,15489.1,Trade Payment,Ivan Brown,India
PAY316719,2026-02-14,CUST11016,CP24577,18719.71,Trade Payment,Peter Lee,United Kingdom
PAY316720,2026-09-02,CUST11696,CP24665,1647.5,ACH,Viktor Wilson,Turkey
PAY316721,2026-04-18,CUST10617,CP22098,81321.11,ACH,Mohammed Al Rashid,Russia
PAY316722,2026-06-09,CUST11799,CP24728,7839.35,P2P,Peter Lee,United States
PAY316723,2026-01-27,CUST11434,CP26191,8715.77,ACH,Hassan Nouri,United Arab Emirates
PAY316724,2026-01-04,CUST10114,CP20682,17095.22,Wire,Yousef Ivanov,Russia
PAY316725,2026-08-23,CUST11057,CP25272,8464.56,Wire,Sara Volkov,Belarus
PAY316726,2026-03-11,CUST11898,CP20935,3717.55,Trade Payment,Nikolai Sokolov,Belarus
PAY316727,2026-01-11,CUST11431,CP25536,20235.13,Card,Karim Brown,Russia
PAY316728,2026-06-15,CUST10994,CP25093,35124.29,Card,Sara Smith,Turkey
PAY316729,2026-01-21,CUST10447,CP26800,1626.17,P2P,Peter Karimi,Canada
PAY316730,2026-01-27,CUST10786,CP27564,10909.52,Wire,Samir Volkov,United States
PAY316731,2026-08-05,CUST10306,CP21006,1112.64,Wire,Nikolai Volkov,Nigeria
PAY316732,2026-04-18,CUST10267,CP25706,11844.85,P2P,Hassan Zhang,Syria
PAY316733,2026-01-02,CUST10138,CP23875,2248.18,ACH,Viktor Mansour,Iran
PAY316734,2026-07-16,CUST11582,CP23404,9654.73,Wire,Jin Hosseini,Nigeria
PAY316735,2026-05-20,CUST11765,CP21740,101409.12,Wire,John Zhang,Iran
PAY316736,2026-05-30,CUST11973,CP27072,8342.96,ACH,Mark Khalil,Iran
PAY316737,2026-04-28,CUST11853,CP23690,16258.57,ACH,Peter Smith,Canada
PAY316738,2026-04-22,CUST11052,CP22882,2017.75,Wire,Karim Rahimi,Russia
PAY316739,2026-05-05,CUST11682,CP21036,9219.29,Wire,Viktor Haddad,India
PAY316740,2026-09-03,CUST10633,CP26377,2056.78,Wire,Mohammed Al Rashid,Syria
PAY316741,2026-06-10,CUST10392,CP22045,11164.84,Wire,Reza Rahimi,Mexico
PAY316742,2026-07-21,CUST11598,CP20680,4760.88,Wire,Ivan Rahimi,Syria
PAY316743,2026-02-17,CUST11130,CP23410,4302.75,ACH,Ali Petrov,Belarus
PAY316744,2026-02-28,CUST10327,CP23936,2330.04,Wire,Anna Karimi,Syria
PAY316745,2026-03-02,CUST11381,CP27344,8854.74,Card,Nikolai Smith,Nigeria
PAY316746,2026-09-15,CUST10941,CP24952,12587.28,ACH,Anna Smith,United Kingdom
PAY316747,2026-04-12,CUST10830,CP25431,16881.93,Card,John Mansour,Belarus
PAY316748,2026-02-26,CUST10026,CP25819,5483.52,P2P,Nikolai Karimi,United Kingdom
PAY316749,2026-08-30,CUST10028,CP27082,9610.53,Trade Payment,Sara Hosseini,United States
PAY316750,2026-06-28,CUST11371,CP23421,4575.81,Card,Sara Karimi,India
PAY316751,2026-03-07,CUST10943,CP26417,8142.48,P2P,Wei Wang,Canada
PAY316752,2026-07-24,CUST10897,CP20274,11263.99,Trade Payment,Mohammed Zhang,Nigeria
PAY316753,2026-02-13,CUST10319,CP27336,2635.87,ACH,Farid Karimi,Syria
PAY316754,2026-08-17,CUST11145,CP26832,11422.81,Trade Payment,Ali Mansour,Russia
PAY316755,2026-03-31,CUST11422,CP20187,1972.82,Trade Payment,Farid Nouri,Russia
PAY316756,2026-05-14,CUST10064,CP23047,18151.2,Trade Payment,Nikolai Petrov,Mexico
PAY316757,2026-01-21,CUST10821,CP21798,1017.66,P2P,Ali Karimi,Iran
PAY316758,2026-02-21,CUST10142,CP26691,5640.09,Wire,Sara Wang,Nigeria
PAY316759,2026-07-11,CUST11337,CP23419,12200.01,Wire,Mohammed Brown,Syria
PAY316760,2026-06-28,CUST10169,CP23063,37011.1,ACH,Ahmed Brown,Russia
PAY316761,2026-04-26,CUST11903,CP22559,68173.04,Trade Payment,Anna Haddad,Russia
PAY316762,2026-04-13,CUST11192,CP27771,7390.04,Card,Peter Khalil,United Kingdom
PAY316763,2026-08-18,CUST11008,CP22587,2426.65,Wire,Mohammed Ivanov,Syria
PAY316764,2026-05-11,CUST10945,CP24672,6121.62,P2P,Ahmed Sokolov,Belarus
PAY316765,2026-04-11,CUST11592,CP21220,2915.78,Trade Payment,Samir Rahimi,India
PAY316766,2026-01-02,CUST10978,CP20736,4200.29,Trade Payment,Nikolai Haddad,India
PAY316767,2026-02-15,CUST11429,CP25369,27967.97,Wire,Anna Nouri,Russia
PAY316768,2026-08-13,CUST10877,CP26599,4794.29,Card,Jin Smith,Turkey
PAY316769,2026-09-17,CUST11743,CP23912,3105.63,Card,Farid Haddad,Nigeria
PAY316770,2026-07-04,CUST10286,CP24468,16154.61,Trade Payment,Jin Wilson,Mexico
PAY316771,2026-04-25,CUST11321,CP20421,10037.52,Trade Payment,Mohammed Rahimi,Iran
PAY316772,2026-05-06,CUST11852,CP23098,1659.0,P2P,Mohammed Brown,Russia
PAY316773,2026-09-15,CUST10071,CP24469,9574.06,P2P,Mark Karimi,United Kingdom
PAY316774,2026-03-20,CUST10956,CP20162,21035.47,Wire,Samir Zhang,United Kingdom
PAY316775,2026-05-08,CUST10697,CP27518,3585.91,Wire,Yousef Sokolov,Russia
PAY316776,2026-06-03,CUST11922,CP23043,9968.74,Wire,John Khalil,Mexico
PAY316777,2026-07-11,CUST10237,CP26519,7867.27,Wire,Hassan Hosseini,Belarus
PAY316778,2026-02-01,CUST10739,CP26908,3493.54,Wire,Omar Wilson,United Arab Emirates
PAY316779,2026-08-31,CUST11175,CP20638,9685.94,Wire,Sergei Wilson,Syria
PAY316780,2026-09-21,CUST10242,CP22610,762.07,Wire,Samir Petrov,Syria
PAY316781,2026-05-08,CUST11449,CP21970,3878.79,ACH,Mohammed Wang,Russia
PAY316782,2026-02-17,CUST11728,CP26428,23259.96,Wire,Hassan Sokolov,Belarus
PAY316783,2026-02-12,CUST10700,CP22094,11871.45,Wire,Ahmed Volkov,United States
PAY316784,2026-04-09,CUST11605,CP26689,5972.98,Wire,Omar Mansour,United Arab Emirates
PAY316785,2026-03-27,CUST10537,CP22136,9606.16,Card,Anna Zhang,Syria
PAY316786,2026-08-07,CUST11079,CP20718,18053.28,ACH,Omar Nouri,Russia
PAY316787,2026-07-02,CUST11875,CP21898,33506.43,Wire,Samir Wang,United Arab Emirates
PAY316788,2026-01-25,CUST11724,CP27200,2141.21,Trade Payment,Wei Nouri,Belarus
PAY316789,2026-05-16,CUST10819,CP22854,9962.91,Card,Anna Petrov,Belarus
PAY316790,2026-05-10,CUST10293,CP23660,3637.86,Card,Peter Zhang,Russia
PAY316791,2026-01-16,CUST10811,CP22730,4011.58,Card,John Volkov,United Kingdom
PAY316792,2026-07-13,CUST10750,CP27989,2996.04,Trade Payment,Jin Rahimi,United Kingdom
PAY316793,2026-01-25,CUST10772,CP21304,1126.04,Wire,Yousef Nouri,Russia
PAY316794,2026-01-29,CUST10680,CP24145,4272.48,Card,Ali Sokolov,Russia
PAY316795,2026-08-16,CUST10536,CP23643,27674.72,Wire,Wei Mansour,Canada
PAY316796,2026-04-09,CUST11427,CP27052,9763.11,P2P,Sergei Mansour,Russia
PAY316797,2026-07-01,CUST11407,CP25020,12991.86,ACH,Reza Karimi,Syria
PAY316798,2026-01-24,CUST11212,CP26231,6211.24,Card,Farid Brown,Canada
PAY316799,2026-03-10,CUST11318,CP20409,27468.81,ACH,Jin Volkov,Russia
PAY316800,2026-03-21,CUST11955,CP26826,7212.7,ACH,Sara Hosseini,United States
PAY316801,2026-06-20,CUST11894,CP24818,4798.8,ACH,Sergei Smith,United Kingdom
PAY316802,2026-05-02,CUST11211,CP23585,499.35,Trade Payment,Peter Ivanov,Turkey
PAY316803,2026-05-06,CUST10453,CP21355,8033.52,P2P,Ahmed Smith,Belarus
PAY316804,2026-08-07,CUST11985,CP21779,3883.95,Wire,Karim Al Rashid,Belarus
PAY316805,2026-05-12,CUST11007,CP22628,1223.8,Trade Payment,Ahmed Rahimi,Canada
PAY316806,2026-09-02,CUST10958,CP24483,11883.72,Card,Ali Karimi,Russia
PAY316807,2026-02-22,CUST10620,CP22824,54624.08,ACH,John Wang,United Arab Emirates
PAY316808,2026-04-29,CUST10128,CP23982,9775.74,Wire,Hassan Zhang,Belarus
PAY316809,2026-02-26,CUST11940,CP25527,6223.98,Wire,Farid Smith,Russia
PAY316810,2026-07-31,CUST10326,CP27834,1956.12,P2P,Sara Haddad,United Arab Emirates
PAY316811,2026-05-10,CUST10846,CP20241,4678.31,Wire,Ali Petrov,Nigeria
PAY316812,2026-07-16,CUST10130,CP22470,6319.43,ACH,Farid Khalil,India
PAY316813,2026-03-05,CUST10067,CP24572,9791.8,Card,Samir Mansour,United States
PAY316814,2026-04-10,CUST10258,CP27128,10062.52,Wire,Nikolai Wilson,Canada
PAY316815,2026-04-23,CUST11606,CP22806,9867.75,Wire,Anna Lee,India
PAY316816,2026-02-21,CUST11195,CP23556,15972.88,ACH,Peter Karimi,United Kingdom
PAY316817,2026-01-09,CUST11345,CP20897,90872.61,Wire,Mark Khalil,United Arab Emirates
PAY316818,2026-06-26,CUST10303,CP22214,6855.07,Card,Karim Rahimi,Mexico
PAY316819,2026-02-05,CUST11528,CP27550,1569.93,Card,Ahmed Khalil,Canada
PAY316820,2026-08-19,CUST10961,CP25172,16744.05,Wire,Ivan Al Rashid,Russia
PAY316821,2026-06-05,CUST10356,CP27356,238617.87,P2P,Yousef Ivanov,Syria
PAY316822,2026-06-17,CUST11486,CP22012,729.31,Trade Payment,Ivan Haddad,Iran
PAY316823,2026-06-09,CUST11131,CP25188,10304.48,Card,Peter Rahimi,United Kingdom
PAY316824,2026-09-15,CUST10480,CP24321,1436.44,P2P,Nikolai Haddad,United States
PAY316825,2026-02-19,CUST10554,CP23378,1881.41,ACH,Sergei Karimi,United States
PAY316826,2026-02-22,CUST10225,CP24198,12010.12,ACH,Ivan Wang,Canada
PAY316827,2026-07-10,CUST10008,CP27560,25701.96,Wire,Mohammed Lee,Russia
PAY316828,2026-06-27,CUST11733,CP21302,2504.0,Card,Mohammed Haddad,Russia
PAY316829,2026-01-01,CUST11949,CP27598,3967.93,ACH,Anna Al Rashid,Syria
PAY316830,2026-08-30,CUST10596,CP27790,4416.69,Trade Payment,Wei Ivanov,Syria
PAY316831,2026-07-01,CUST10797,CP24073,13801.32,P2P,Yousef Volkov,Russia
PAY316832,2026-01-15,CUST11317,CP26779,12058.21,Trade Payment,John Volkov,Russia
PAY316833,2026-09-24,CUST11045,CP21953,7146.98,Wire,John Sokolov,Canada
PAY316834,2026-03-19,CUST10229,CP20762,10902.53,Wire,Wei Al Rashid,Mexico
PAY316835,2026-07-08,CUST11528,CP20251,2565.45,Wire,Anna Petrov,Syria
PAY316836,2026-06-27,CUST10788,CP26262,3692.37,ACH,Farid Volkov,Canada
PAY316837,2026-01-01,CUST11421,CP26122,8483.7,Card,Anna Sokolov,United Arab Emirates
PAY316838,2026-07-02,CUST11927,CP22055,668.46,P2P,Wei Wilson,United States
PAY316839,2026-05-10,CUST11585,CP25123,13106.15,Wire,Karim Smith,Iran
PAY316840,2026-01-20,CUST10175,CP22501,5277.29,Card,Farid Wang,Canada
PAY316841,2026-09-22,CUST10762,CP25136,1402.69,Wire,Jin Rahimi,United States
PAY316842,2026-06-20,CUST11297,CP24641,27379.42,Wire,Hassan Zhang,Syria
PAY316843,2026-09-23,CUST10132,CP25588,7421.86,Trade Payment,Ali Lee,Turkey
PAY316844,2026-08-01,CUST11173,CP20059,3655.16,P2P,Farid Haddad,Turkey
PAY316845,2026-06-09,CUST11065,CP21764,3256.87,P2P,Peter Smith,Iran
PAY316846,2026-01-01,CUST11019,CP26489,5506.49,Wire,Mark Smith,India
PAY316847,2026-08-17,CUST11618,CP22864,5196.51,P2P,Viktor Karimi,Mexico
PAY316848,2026-03-10,CUST11311,CP23529,6678.82,Trade Payment,Reza Petrov,Belarus
PAY316849,2026-06-22,CUST11542,CP23349,2860.84,P2P,John Rahimi,Belarus
PAY316850,2026-05-21,CUST11332,CP21187,1616.5,Card,Ivan Sokolov,Nigeria
PAY316851,2026-06-30,CUST10777,CP22040,6298.49,Wire,Sara Volkov,Syria
PAY316852,2026-06-14,CUST11429,CP27347,1725.62,ACH,Ali Karimi,Mexico
PAY316853,2026-07-11,CUST11829,CP22258,13074.33,Wire,Omar Ivanov,Iran
PAY316854,2026-08-23,CUST11945,CP22146,7079.09,ACH,Farid Karimi,India
PAY316855,2026-07-16,CUST10291,CP27432,1744.02,ACH,Karim Khalil,Mexico
PAY316856,2026-08-01,CUST10061,CP22734,3013.52,P2P,Ivan Haddad,United Kingdom
PAY316857,2026-05-26,CUST10462,CP27085,6904.33,P2P,Samir Petrov,United Arab Emirates
PAY316858,2026-05-09,CUST11949,CP27841,14627.28,Trade Payment,Mark Brown,India
PAY316859,2026-02-16,CUST11047,CP26033,8414.85,Trade Payment,Nikolai Brown,Iran
PAY316860,2026-04-29,CUST10393,CP26415,13207.7,ACH,Mohammed Zhang,United States
PAY316861,2026-02-17,CUST10312,CP20779,17730.3,Wire,Peter Al Rashid,Russia
PAY316862,2026-04-15,CUST11540,CP26660,6950.28,P2P,Hassan Karimi,Canada
PAY316863,2026-07-14,CUST11030,CP21253,2234.64,P2P,Nikolai Zhang,Belarus
PAY316864,2026-08-17,CUST10119,CP24236,3084.56,Wire,John Ivanov,Turkey
PAY316865,2026-03-17,CUST10143,CP26760,7243.45,Wire,Hassan Zhang,United Kingdom
PAY316866,2026-07-07,CUST11686,CP20346,4209.29,P2P,Jin Ivanov,Belarus
PAY316867,2026-03-27,CUST10879,CP27238,2616.1,Card,Anna Lee,Syria
PAY316868,2026-09-02,CUST11085,CP25044,9169.72,Trade Payment,Omar Wang,United Kingdom
PAY316869,2026-01-23,CUST11336,CP24821,2265.07,Wire,Sergei Petrov,India
PAY316870,2026-09-16,CUST11494,CP22263,19005.3,ACH,Ahmed Rahimi,Russia
PAY316871,2026-01-03,CUST10403,CP21678,4856.04,P2P,Omar Ivanov,Canada
PAY316872,2026-01-10,CUST10881,CP23128,25866.57,ACH,Reza Volkov,Mexico
PAY316873,2026-03-27,CUST11658,CP21546,7962.08,ACH,Hassan Wang,Belarus
PAY316874,2026-07-27,CUST11873,CP21518,12501.53,P2P,Reza Mansour,United States
PAY316875,2026-09-16,CUST11133,CP24818,3007.95,Trade Payment,Sergei Smith,United Kingdom
PAY316876,2026-01-19,CUST11228,CP21468,3072.39,Card,Mohammed Zhang,Nigeria
PAY316877,2026-07-14,CUST10388,CP22641,2326.89,P2P,Farid Al Rashid,Turkey
PAY316878,2026-08-18,CUST10284,CP27184,1546.03,Wire,Reza Mansour,Mexico
PAY316879,2026-09-21,CUST11291,CP22858,14579.01,Card,Omar Hosseini,United Kingdom
PAY316880,2026-09-14,CUST11522,CP26019,4047.6,ACH,Farid Karimi,Mexico
PAY316881,2026-05-22,CUST11965,CP26253,3316.87,Wire,John Lee,Mexico
PAY316882,2026-09-16,CUST10524,CP21483,5024.05,P2P,Nikolai Volkov,Russia
PAY316883,2026-06-13,CUST10330,CP26587,11792.74,Wire,Yousef Mansour,United States
PAY316884,2026-05-27,CUST11606,CP20951,10969.83,Wire,Farid Rahimi,Canada
PAY316885,2026-01-18,CUST11025,CP26076,4158.76,ACH,Sergei Brown,Turkey
PAY316886,2026-07-26,CUST10848,CP22302,20654.78,ACH,Ivan Rahimi,Belarus
PAY316887,2026-01-14,CUST11359,CP24337,107536.41,Wire,Peter Khalil,Russia
PAY316888,2026-07-20,CUST10448,CP27844,1561.01,ACH,Ali Ivanov,Nigeria
PAY316889,2026-09-29,CUST10139,CP24564,21801.01,Card,Peter Petrov,Mexico
PAY316890,2026-03-28,CUST11573,CP22297,2581.13,ACH,Wei Volkov,Turkey
PAY316891,2026-04-06,CUST11798,CP25154,1020.95,Wire,Ali Zhang,Canada
